74.5,73.4,71.33,44.8,64.17,66.6,11.6,RS,72
56.0,42.2,16.83,17.2,25.5,54.2,71.2,GK,72
72.5,66.4,48.67,70.8,43.33,73.2,7.8,CB,72
59.5,58.0,49.5,70.6,51.67,75.0,12.0,CB,72
62.5,51.6,38.33,70.8,40.33,70.8,10.2,CB,72
72.0,70.0,62.33,59.2,66.33,74.6,12.2,DM,72
78.0,61.4,42.67,70.2,56.67,72.6,13.4,CB,72
63.5,70.8,47.5,67.4,56.67,73.8,10.8,CDM,72
47.0,41.6,19.33,20.8,27.33,42.4,69.6,GK,72
57.5,73.0,73.83,60.6,69.5,63.0,10.8,CM,72
71.0,70.4,45.67,72.4,50.17,64.6,10.6,CB,72
79.0,79.2,68.0,35.4,66.0,60.4,9.0,RW,72
85.5,74.4,67.0,65.2,66.17,77.2,8.8,LM,72
73.0,72.0,67.83,28.0,68.67,56.4,9.6,CAM,72
69.5,73.4,59.5,70.8,68.17,73.0,10.0,LB,72
81.0,74.0,64.5,37.4,70.67,54.2,13.4,LM,72
63.0,66.6,59.67,68.2,66.0,71.4,9.2,DM,72
81.0,73.2,61.17,45.8,67.83,61.0,7.4,RM,72
79.5,66.6,58.5,69.2,58.33,66.8,11.0,RB,72
31.5,63.6,65.33,71.0,72.83,69.2,9.6,CDM,72
36.0,52.0,35.33,71.0,47.83,71.2,8.8,CB,72
23.5,29.2,16.5,16.4,18.33,34.8,70.8,GK,72
64.0,67.4,50.5,70.2,58.83,72.6,11.6,CDM,72
85.5,71.6,61.17,65.8,66.67,63.0,11.8,LB,72
42.5,38.2,19.83,18.0,26.0,45.8,71.6,GK,72
89.5,70.4,70.17,35.2,65.17,68.4,11.8,RM,72
74.0,75.0,57.0,68.0,59.5,74.0,13.4,DM,72
43.0,40.4,19.33,19.4,23.67,42.0,69.4,GK,72
67.0,60.0,33.83,72.2,39.67,71.8,11.2,CB,72
68.0,64.4,55.67,69.6,65.17,74.6,11.0,CB,72
40.5,55.8,41.83,71.0,41.83,73.0,9.6,CB,72
31.5,34.6,14.17,17.0,15.17,32.4,71.2,GK,72
62.0,64.2,37.33,74.4,57.83,67.4,12.0,CB,72
69.0,61.4,37.33,70.0,45.0,71.8,11.4,CB,72
78.0,73.2,49.67,68.2,59.17,73.4,13.0,RB,72
70.5,67.8,37.5,69.0,58.5,65.6,11.4,RB,72
63.5,74.4,70.33,47.4,76.67,56.2,12.8,CAM,72
75.0,72.2,67.5,39.0,65.83,63.6,13.4,LWB,72
70.5,69.2,53.5,70.0,61.5,77.8,11.8,LB,72
83.0,71.4,60.5,66.0,65.33,68.6,12.8,RB,72
82.0,76.4,64.67,28.4,68.0,63.2,8.4,RF,72
78.5,72.4,57.83,48.4,62.5,61.8,11.6,RM,72
49.0,73.4,70.67,56.0,70.83,59.8,9.4,CM,72
31.5,57.6,43.0,71.4,51.17,75.4,9.2,CB,72
82.0,71.4,67.83,57.6,66.0,67.0,12.0,LM,72
84.0,72.2,65.0,35.4,60.0,57.4,12.0,LM,72
74.0,75.2,64.83,56.6,72.17,68.6,7.8,CAM,72
70.5,66.8,43.33,69.0,54.0,68.2,11.4,LB,72
28.0,29.4,14.5,12.8,35.17,36.0,71.4,GK,72
62.5,71.6,66.5,62.4,67.33,70.4,12.2,CDM,72
76.0,76.8,63.5,58.8,71.5,66.6,13.6,CM,72
59.0,53.8,36.5,69.8,42.67,72.8,7.8,CB,72
51.5,62.4,49.17,70.4,52.5,71.0,14.4,DM,72
75.0,69.4,65.0,39.0,61.33,59.4,9.2,LW,72
47.5,45.0,39.17,71.2,41.67,74.0,11.4,CB,72
58.5,69.4,63.0,61.6,69.83,68.2,12.4,CM,72
67.0,68.2,71.67,37.8,61.0,76.6,10.2,ST,72
88.5,73.0,56.5,31.0,59.17,63.6,12.8,LM,72
80.5,66.2,51.0,66.8,59.33,73.0,12.2,LB,72
51.0,44.2,17.17,14.6,20.17,48.6,70.0,GK,72
68.5,73.0,56.33,67.6,62.33,75.6,12.4,CDM,72
80.5,62.0,45.0,69.0,56.17,63.8,11.0,LB,72
33.0,59.2,49.83,72.6,56.0,71.2,11.4,CB,72
90.5,75.2,61.33,47.0,56.5,67.2,10.2,LM,72
67.5,58.0,30.33,71.0,38.83,73.8,9.4,CB,72
67.0,60.0,43.0,70.0,55.83,77.2,8.2,CB,72
69.0,65.0,64.83,68.4,68.33,71.6,11.0,RB,72
48.5,67.4,68.17,44.6,79.0,56.6,12.0,CM,72
72.5,72.6,60.83,66.0,69.5,64.8,9.6,CM,72
70.5,72.4,67.17,56.2,63.67,79.2,12.4,CM,72
82.0,74.0,70.0,44.8,68.33,77.8,10.0,ST,72
59.5,74.2,69.17,58.8,74.33,65.8,13.6,CM,72
50.5,55.6,31.5,73.4,37.17,68.0,12.4,CB,72
68.5,63.2,71.33,39.4,57.17,74.2,13.4,ST,72
76.5,75.6,65.67,32.6,65.17,57.4,11.4,CAM,72
72.5,70.2,72.0,30.4,41.17,72.4,12.2,ST,72
74.0,62.0,47.83,70.4,59.33,65.2,10.8,LB,72
59.5,65.2,36.17,72.2,50.0,66.6,11.0,CB,72
74.5,66.4,66.5,48.4,54.83,69.2,10.8,ST,72
63.0,67.6,60.83,65.8,68.33,73.2,10.0,CM,72
90.0,75.6,55.5,40.0,64.67,52.8,10.2,LM,72
67.5,65.8,63.0,68.4,66.33,81.0,10.0,CM,72
71.5,63.0,55.17,71.6,68.0,69.0,9.4,LB,72
78.5,76.8,67.33,32.0,66.0,57.4,13.8,LW,72
31.5,37.4,13.17,14.4,18.67,51.0,68.4,GK,72
65.5,69.6,72.33,33.8,55.17,62.4,9.2,ST,72
58.5,47.4,25.17,71.8,38.83,71.0,3.0,CB,72
79.0,67.6,56.33,66.8,63.67,70.6,8.8,RB,72
74.5,77.6,66.67,43.0,68.0,69.0,10.4,LM,72
48.0,43.6,16.0,18.0,29.17,56.0,71.0,GK,72
79.0,75.0,60.5,63.4,69.83,67.2,11.8,CDM,72
40.5,63.0,71.33,64.6,73.83,71.0,11.2,CDM,72
33.0,35.6,14.83,14.0,25.17,44.0,71.0,GK,72
70.0,70.0,65.17,63.4,69.83,65.4,11.0,CAM,72
51.0,54.6,39.33,73.2,41.33,72.0,8.4,CB,72
66.5,68.0,64.5,72.0,64.0,72.0,13.2,CDM,72
77.0,68.6,61.33,53.0,65.33,67.0,11.6,RM,72
64.0,68.6,53.17,68.8,61.17,67.2,10.6,RB,72
67.0,66.6,56.67,69.4,58.5,75.4,9.8,DM,72
71.5,64.0,73.67,30.0,43.83,70.0,9.4,LS,72
68.5,66.4,62.67,74.2,59.0,70.0,9.6,CM,72
75.0,70.2,61.17,67.4,68.0,72.4,12.8,LM,72
68.5,68.6,72.33,45.6,66.5,77.8,11.4,ST,72
78.5,73.0,70.33,67.0,67.83,73.4,10.6,LB,72
92.0,78.0,62.17,30.2,56.5,54.8,12.4,RW,72
61.0,54.4,35.67,72.4,43.33,72.4,11.0,CB,72
45.5,40.4,17.17,16.4,24.0,48.8,69.8,GK,72
47.0,34.6,16.5,17.0,21.83,50.2,70.6,GK,72
76.5,76.6,65.83,41.4,69.83,67.4,9.2,CAM,72
32.0,49.0,36.67,71.6,35.33,70.2,9.8,CB,72
47.5,53.2,43.0,72.8,65.67,66.0,9.6,LB,72
78.0,72.8,57.5,65.8,62.5,75.8,8.6,CDM,72
79.5,70.0,63.5,27.6,45.17,63.2,12.2,ST,72
75.0,75.0,66.67,33.6,68.83,51.4,8.6,RM,72
79.5,72.8,66.5,64.8,70.83,77.4,9.2,CM,72
38.0,66.8,59.33,68.8,64.67,73.2,11.0,DM,72
79.0,74.6,70.17,40.2,67.0,72.4,10.2,LW,72
65.5,66.0,72.0,46.0,57.5,68.4,12.2,ST,72
76.0,70.4,59.5,60.2,63.83,72.0,10.2,CM,72
73.5,70.4,51.83,68.2,62.33,74.2,13.8,LB,72
75.5,75.8,57.17,68.0,60.83,71.2,11.6,LB,72
84.5,78.4,65.83,36.2,62.0,64.0,10.6,RW,72
86.5,78.0,60.17,42.4,69.5,62.0,9.0,LM,72
52.5,47.6,32.67,71.6,37.67,70.8,10.2,CB,72
80.0,73.6,68.67,47.0,65.0,70.0,14.8,LW,72
71.0,72.2,66.67,64.6,70.17,65.8,9.0,LM,72
75.0,74.2,58.0,69.8,67.33,70.6,11.6,CM,72
60.0,58.4,32.83,70.8,37.17,71.2,10.4,CB,72
71.0,76.2,48.5,70.0,56.83,68.4,10.4,CM,72
59.5,62.0,34.33,68.6,48.83,75.0,10.6,CDM,72
76.0,70.8,67.33,67.2,68.67,73.6,11.8,LM,72
81.5,75.8,70.17,42.4,65.5,68.6,10.0,LW,72
65.0,70.2,70.33,44.2,67.83,68.2,12.0,ST,72
69.0,69.8,46.17,70.6,62.5,68.8,9.8,LB,72
66.0,66.8,64.17,65.6,64.5,67.6,11.2,CM,72
63.5,58.6,55.0,70.6,53.5,76.2,12.6,CB,72
64.5,68.2,70.5,63.2,74.5,72.2,9.2,CDM,72
68.5,70.6,44.33,70.6,59.0,68.6,12.6,RB,72
61.5,74.4,60.33,60.0,74.5,65.4,9.6,CDM,72
83.5,68.6,69.0,46.4,60.0,67.6,10.8,RS,72
80.0,75.8,64.0,32.6,66.33,64.8,12.2,RAM,72
45.0,45.6,29.5,71.6,41.5,68.4,11.0,CB,72
71.5,68.0,47.17,71.0,55.67,66.8,10.0,RB,72
71.0,68.4,57.67,70.4,71.0,72.6,10.8,LB,72
79.0,75.6,61.67,45.4,71.33,68.6,12.6,LM,72
71.0,78.2,64.33,46.0,69.33,52.2,7.2,CM,72
80.0,66.4,59.5,65.4,61.5,71.8,10.6,RB,72
74.0,75.8,61.67,59.8,64.17,65.6,9.8,CM,72
63.0,59.0,43.67,70.4,41.33,73.8,10.6,CB,72
65.5,66.0,56.67,71.2,57.33,70.4,12.4,CB,72
80.0,72.8,55.67,58.4,71.67,66.2,9.6,RB,72
55.5,71.2,66.67,52.4,73.17,66.0,9.2,CM,72
86.0,69.2,64.0,44.4,59.5,66.0,8.2,RS,72
56.5,68.0,63.67,59.4,72.17,62.6,12.6,CM,72
74.0,64.6,42.17,69.4,54.17,69.8,8.8,RB,72
80.5,75.8,63.33,62.4,65.33,68.6,8.2,CM,72
41.5,60.4,73.5,42.4,67.0,74.0,9.0,RS,72
89.0,74.2,67.0,29.0,64.33,63.4,11.2,LM,72
84.0,74.6,56.67,65.6,67.5,74.8,9.4,RM,72
65.5,64.6,50.67,71.4,61.33,72.8,10.0,CDM,72
77.5,73.4,66.33,44.0,66.67,75.8,11.0,RW,72
47.5,63.0,68.83,71.6,69.5,72.0,13.2,CM,72
72.0,74.2,69.0,61.0,67.67,68.2,9.6,LM,72
72.0,68.2,58.67,69.6,69.17,66.2,12.6,RB,72
76.5,77.4,73.5,35.6,51.33,57.0,12.0,ST,72
46.0,38.0,18.17,14.4,25.33,46.8,71.0,GK,72
64.0,58.2,70.5,30.6,48.0,65.6,7.2,ST,72
56.5,48.4,32.17,73.4,30.5,71.4,10.2,CB,72
58.0,65.4,46.5,71.2,55.33,75.2,11.0,CDM,72
52.0,61.6,63.33,71.0,73.0,69.8,10.6,CB,72
53.5,44.2,15.33,14.6,26.67,48.2,71.8,GK,72
54.5,59.0,48.67,77.8,58.0,70.2,5.6,LB,72
58.0,59.0,56.83,70.6,65.83,69.8,9.8,CB,72
77.0,72.8,62.17,65.0,69.5,73.4,11.0,RB,72
76.5,73.0,63.33,54.0,67.5,59.6,12.4,CAM,72
83.5,77.0,66.17,29.6,60.0,55.6,13.4,LW,72
69.0,65.8,29.17,70.8,44.0,72.0,13.2,CB,72
69.0,60.4,34.33,72.0,35.83,69.2,11.0,CB,72
86.0,72.0,70.67,51.0,65.67,72.6,8.2,LW,72
59.0,59.6,40.83,70.6,50.83,68.6,8.8,DM,72
51.5,65.2,38.5,71.0,52.5,72.0,11.0,CDM,72
45.0,42.0,20.83,19.2,30.5,57.0,71.8,GK,72
75.0,68.4,47.5,66.0,59.33,72.4,10.6,RB,72
87.0,76.0,70.33,32.2,68.5,58.4,11.2,LM,72
66.0,66.8,62.0,70.0,60.83,76.2,23.8,DM,72
59.0,48.8,35.17,71.6,45.0,72.6,9.8,CB,72
67.5,60.2,70.5,44.6,60.67,67.8,12.2,LS,72
39.0,37.2,15.17,14.4,24.33,45.6,69.8,GK,72
33.0,34.6,10.83,15.6,17.67,44.8,71.6,GK,72
53.5,54.4,43.5,70.2,60.5,74.0,11.0,CB,72
72.0,78.0,55.67,62.2,67.0,76.2,12.0,CDM,72
70.5,76.4,58.17,65.0,63.5,77.4,9.4,CM,72
57.0,48.8,31.17,70.2,38.83,73.4,10.6,CB,72
72.0,72.0,66.33,53.0,70.33,68.8,11.4,CAM,72
66.0,72.8,58.83,53.2,71.17,55.4,10.4,CM,72
47.5,40.0,17.0,15.4,23.33,43.8,72.6,GK,72
57.0,61.6,51.83,71.8,51.5,71.4,11.2,CB,72
72.0,72.2,57.17,69.4,60.17,70.4,12.6,RB,72
66.5,70.2,71.17,42.0,63.33,71.2,9.2,ST,72
74.5,75.0,68.0,49.2,65.33,67.0,8.6,CAM,72
53.0,59.2,32.67,72.2,45.33,71.8,9.4,CB,72
66.0,65.8,57.0,70.4,62.67,69.6,8.4,RB,72
74.0,67.6,69.83,48.8,56.0,67.2,12.4,LM,72
48.0,65.0,47.33,68.4,60.33,75.6,13.6,DM,72
66.0,71.6,69.83,42.6,74.67,56.0,12.6,RW,72
40.5,62.4,73.0,65.8,61.0,80.0,11.8,CM,72
76.0,72.8,62.17,66.8,61.0,68.4,11.6,LB,72
65.0,64.4,54.17,68.0,62.67,74.0,12.2,CB,72
79.0,65.0,38.17,69.8,54.5,74.0,11.4,CB,72
78.5,66.8,67.33,35.0,45.67,67.6,9.8,LS,72
71.0,65.4,68.17,69.4,63.83,81.4,12.2,CDM,72
76.5,72.4,64.83,62.4,69.67,69.6,10.4,CM,71
57.0,41.4,19.33,15.6,29.17,48.6,70.0,GK,71
74.5,43.0,39.17,71.6,38.67,66.4,11.2,CB,71
73.5,69.2,70.5,32.0,56.67,59.4,11.4,LW,71
84.5,72.4,58.83,63.0,64.17,68.2,9.4,LB,71
72.5,71.0,69.5,55.2,65.0,72.8,9.4,CF,71
59.0,66.6,49.5,68.0,54.67,68.4,13.0,CDM,71
47.0,38.8,19.0,15.2,23.33,48.2,70.2,GK,71
44.0,43.2,19.67,13.6,23.17,44.6,70.6,GK,71
71.0,77.8,63.0,61.2,68.67,68.4,10.6,CM,71
75.0,65.2,63.5,50.8,63.0,64.4,12.0,RM,71
76.0,72.4,46.83,67.0,58.83,69.4,12.6,LB,71
59.5,68.2,68.0,58.2,70.17,71.2,13.8,CM,71
57.5,40.4,16.5,15.8,26.17,51.4,70.8,GK,71
45.0,30.6,14.83,14.4,24.0,39.0,71.0,GK,71
60.5,63.4,21.17,71.2,35.5,73.6,11.8,CB,71
76.5,75.2,66.67,34.0,59.5,48.8,11.6,RM,71
91.0,69.6,61.17,54.4,57.67,56.0,9.2,LM,71
41.0,64.6,49.0,65.8,62.67,67.2,11.6,CDM,71
58.5,54.0,31.0,68.0,41.17,74.6,10.2,CB,71
73.0,66.2,50.5,66.8,57.17,70.2,11.2,CM,71
61.0,59.6,46.17,70.4,53.33,70.2,9.8,CB,71
73.0,69.0,65.67,55.8,64.83,66.2,11.8,CM,71
81.0,71.2,57.17,63.4,59.67,72.8,10.4,RB,71
64.5,45.6,25.83,72.2,28.67,67.0,11.0,CB,71
66.0,65.8,53.33,70.6,60.17,69.2,11.4,LB,71
66.5,71.0,65.0,57.2,70.33,61.8,11.6,CM,71
69.0,69.6,72.0,55.4,70.67,71.4,9.8,RS,71
49.5,57.0,43.33,73.0,53.17,66.8,9.6,CB,71
72.5,68.4,58.0,69.8,60.0,61.6,12.4,CDM,71
53.5,54.4,32.33,71.2,38.5,73.6,10.4,CB,71
77.5,75.4,52.33,62.6,61.0,72.4,10.0,CM,71
69.0,74.6,66.5,47.0,68.5,67.6,12.4,CAM,71
90.0,73.2,64.0,45.4,62.67,71.8,9.2,RM,71
71.0,69.4,68.5,31.8,60.17,67.4,12.0,ST,71
63.0,70.8,60.17,67.0,63.0,73.6,11.4,CDM,71
78.0,73.0,59.83,59.8,66.17,71.8,12.4,CM,71
51.5,64.6,74.67,35.2,55.67,80.4,12.2,ST,71
86.0,69.4,61.17,38.0,68.67,61.6,8.6,RW,71
39.5,65.4,64.0,67.2,61.67,70.0,11.8,CM,71
53.0,67.8,70.83,57.0,74.33,65.6,11.2,CM,71
70.0,73.2,61.17,61.6,71.17,68.4,9.6,CM,71
72.5,70.8,53.0,54.8,56.17,56.4,10.2,RM,71
57.0,70.2,48.0,61.0,67.67,73.6,11.4,CDM,71
83.5,74.8,59.0,62.4,65.33,72.4,13.4,RM,71
69.0,55.8,32.33,68.2,39.0,75.4,9.2,CB,71
81.5,73.0,63.5,41.4,64.0,65.2,10.0,RM,71
59.0,56.2,58.83,67.8,58.17,76.8,10.0,CB,71
79.5,71.6,66.0,34.4,49.0,61.0,8.2,RS,71
77.5,77.0,67.67,35.8,68.0,55.6,11.2,RW,71
41.0,60.8,72.83,48.0,60.5,70.8,11.8,RS,71
81.0,74.2,64.83,35.2,67.5,54.6,10.6,LM,71
94.0,71.2,61.5,36.2,56.5,70.0,13.0,RM,71
58.0,53.2,36.5,69.4,43.67,76.0,11.4,DM,71
71.0,70.6,69.83,68.8,72.17,69.2,11.8,LB,71
51.5,61.6,62.83,69.6,58.17,72.2,12.0,CB,71
79.0,68.4,50.67,67.0,58.33,69.2,10.2,LB,71
65.0,59.8,35.0,72.6,43.67,69.6,11.6,CB,71
66.5,60.6,69.5,29.8,49.0,58.2,11.2,RS,71
57.5,56.8,36.0,70.6,37.67,66.8,8.6,CB,71
65.0,68.6,67.0,64.2,69.83,69.2,11.4,CM,71
56.0,59.4,46.17,69.8,55.67,75.2,9.6,DM,71
78.0,68.2,57.5,67.4,58.17,71.8,10.0,DM,71
68.0,52.0,38.5,72.6,39.5,67.4,9.6,CB,71
64.0,55.8,39.5,70.0,39.67,68.0,11.4,CB,71
45.5,63.4,60.67,70.4,64.83,76.0,11.2,CM,71
68.5,68.0,70.5,32.8,56.0,62.6,11.0,ST,71
70.0,72.6,58.5,38.4,70.0,59.6,11.0,CAM,71
65.5,63.0,51.5,68.6,69.83,73.6,10.4,DM,71
60.5,53.4,31.17,70.2,38.83,66.2,7.6,CB,71
49.5,58.0,50.67,69.8,52.67,76.6,9.8,CDM,71
44.0,64.6,64.17,73.2,68.83,71.2,10.4,CM,71
92.0,75.0,59.67,36.0,61.83,52.4,8.6,RM,71
75.5,77.6,67.5,29.0,65.5,62.6,11.6,RW,71
64.5,72.4,55.67,67.6,66.0,71.0,9.4,LB,71
87.5,71.2,57.5,64.2,67.5,70.8,10.2,LB,71
78.0,72.6,69.5,42.8,66.5,65.6,9.0,LM,71
77.5,73.6,64.83,39.6,69.33,61.8,11.4,CM,71
69.5,70.6,70.83,37.4,57.67,64.4,14.0,ST,71
43.0,40.6,15.33,19.4,19.67,53.8,69.8,GK,71
87.0,76.8,62.83,30.0,57.5,69.4,11.8,LM,71
61.5,50.4,36.67,72.0,39.17,70.8,10.2,CB,71
61.5,62.0,51.67,71.6,54.5,84.0,9.8,CM,71
53.5,63.0,51.33,73.4,51.67,72.0,9.4,CDM,71
74.5,65.0,66.33,46.6,62.67,60.2,12.0,CM,71
47.0,64.0,50.83,67.6,60.33,70.8,9.4,DM,71
55.5,59.0,47.83,70.0,48.33,69.0,10.0,CB,71
73.0,66.6,66.0,45.8,57.5,71.2,8.6,RS,71
80.0,71.4,70.33,43.4,59.5,59.4,9.8,ST,71
75.0,71.0,67.0,36.8,64.17,68.0,12.6,ST,71
69.0,68.2,68.33,46.0,70.17,61.8,11.0,CAM,71
87.0,76.8,59.5,44.8,65.83,68.2,10.6,LM,71
73.5,69.6,52.0,67.0,65.83,68.0,10.2,LB,71
69.5,76.2,64.83,39.8,62.17,58.4,11.8,RM,71
75.5,67.0,65.5,69.6,59.5,82.0,11.2,RB,71
77.0,68.8,64.33,42.6,53.17,69.8,9.8,ST,71
90.5,76.8,66.67,49.6,61.83,71.6,10.4,RS,71
70.5,70.0,49.17,68.0,60.67,69.0,12.6,LM,71
41.5,39.4,17.17,15.8,25.83,41.4,69.8,GK,71
77.5,66.6,57.0,67.6,64.5,66.4,12.2,LB,71
73.0,71.6,64.83,31.4,69.83,53.8,8.8,CAM,71
82.5,69.0,64.0,42.8,61.17,71.2,13.0,RM,71
78.0,75.2,67.17,25.2,69.33,55.8,11.6,CM,71
79.5,72.2,65.0,62.4,71.17,71.2,11.4,LM,71
68.0,70.0,59.83,68.2,65.83,67.0,12.8,RB,71
70.0,58.6,30.17,71.4,46.17,65.6,8.4,CB,71
76.5,64.0,54.67,69.2,58.33,70.6,9.0,CDM,71
75.0,76.0,60.17,65.8,71.33,62.2,14.0,LB,71
66.5,71.0,57.33,62.4,68.0,69.4,8.8,CM,71
48.0,41.8,17.0,13.6,21.33,47.0,69.2,GK,71
59.0,71.4,62.5,69.4,65.0,69.6,12.0,CM,71
78.5,71.6,68.67,43.4,60.67,72.0,9.4,RM,71
89.5,75.6,63.83,31.8,64.67,67.6,11.6,LM,71
43.0,39.6,15.67,13.2,21.83,49.0,68.4,GK,71
58.5,55.8,71.5,44.2,54.17,67.4,11.6,ST,71
52.5,53.4,45.67,68.6,50.67,71.6,11.2,CB,71
76.0,67.8,49.83,71.2,63.5,62.4,10.4,LB,71
70.0,62.4,71.0,57.6,65.5,71.0,11.2,CAM,71
77.0,73.6,57.67,38.2,59.67,51.6,10.2,CAM,71
83.0,68.6,43.0,71.0,56.17,74.2,9.6,RB,71
88.0,72.8,68.17,39.8,58.83,72.8,13.0,RS,71
67.0,52.8,69.33,35.4,43.83,66.4,9.0,ST,71
30.5,41.2,11.83,15.4,21.17,54.0,71.0,GK,71
42.0,47.6,17.67,17.4,31.33,43.8,72.4,GK,71
52.0,62.4,51.5,74.2,61.83,74.6,10.0,RB,71
68.5,69.2,58.0,69.0,72.33,72.4,12.0,LM,71
64.0,54.2,37.33,70.6,47.67,69.0,13.2,CB,71
63.0,65.8,71.33,42.6,48.83,67.8,10.6,ST,71
65.0,72.6,67.5,25.6,70.83,60.0,11.4,CAM,71
52.5,64.0,65.5,42.8,68.5,60.8,9.8,CAM,71
67.5,62.4,30.83,68.8,42.0,74.8,11.2,CB,71
70.5,71.2,70.67,34.4,64.83,62.8,9.8,ST,71
78.5,74.0,68.33,36.0,69.33,62.8,10.6,LW,71
68.0,76.0,64.67,61.4,71.0,75.4,12.0,CM,71
57.0,55.0,35.0,70.4,37.67,70.2,7.4,CB,71
66.0,69.2,43.67,69.8,50.17,69.8,9.4,CDM,71
79.5,70.2,67.17,59.6,65.17,71.4,8.8,CM,71
75.0,77.0,66.0,32.0,67.17,57.0,12.0,LM,71
88.0,68.2,61.83,41.6,61.67,63.2,11.0,RM,71
66.0,73.0,49.83,71.4,65.0,63.0,14.0,RB,71
69.5,61.8,33.5,71.0,41.67,70.4,9.6,CB,71
87.0,68.4,63.67,24.8,39.67,72.2,12.8,RW,71
74.0,68.2,57.33,67.4,57.5,70.4,10.8,RB,71
75.0,65.8,49.0,66.8,56.17,72.4,10.2,RB,71
37.0,61.6,49.17,70.4,63.0,69.2,9.6,CB,71
51.5,47.4,59.0,70.4,63.83,74.6,11.4,CDM,71
65.0,74.0,65.5,48.0,74.33,65.6,10.6,CAM,71
63.0,55.8,32.83,71.8,47.17,63.8,11.8,CB,71
63.5,63.4,68.67,35.8,48.0,62.4,10.6,ST,71
25.5,40.8,10.33,12.4,23.5,42.8,70.4,GK,71
66.0,71.2,66.0,62.6,71.67,69.8,8.2,CAM,71
66.0,60.8,33.5,69.8,43.33,75.4,10.0,CB,71
30.5,40.8,35.67,72.0,40.17,59.8,11.2,CB,71
68.5,65.0,51.33,65.6,61.67,78.2,11.4,RB,71
69.5,65.0,45.0,69.4,56.5,71.8,11.4,CB,71
67.0,53.4,48.33,68.8,48.17,72.4,9.6,CB,71
71.0,69.0,60.5,64.4,67.67,73.4,11.2,LB,71
84.5,74.6,69.0,37.0,59.83,66.6,12.0,ST,71
39.0,48.4,35.33,68.0,45.33,72.6,9.6,CB,71
75.0,69.6,57.5,43.6,59.67,66.8,11.2,CAM,71
78.0,75.8,65.0,32.8,68.33,51.8,9.2,RAM,71
85.5,76.6,63.0,21.4,65.17,45.0,9.6,CAM,71
53.5,56.2,45.83,71.8,52.5,69.8,12.0,CB,71
74.0,68.2,69.0,34.6,56.17,65.4,11.0,RS,71
73.5,65.0,45.0,69.2,51.0,71.2,13.2,RB,71
81.0,75.0,54.33,61.0,60.33,72.2,12.2,RM,71
59.0,67.4,66.67,67.2,65.0,70.8,11.4,CB,71
75.0,74.0,46.17,68.8,57.67,68.6,10.4,LB,71
75.0,65.8,68.17,46.4,58.67,72.6,12.4,ST,71
39.5,41.4,15.5,12.4,25.5,57.6,70.0,GK,71
53.0,55.6,69.67,25.6,59.67,68.2,9.2,ST,71
70.0,69.4,65.0,63.6,64.0,68.2,9.4,CAM,71
80.0,75.4,60.5,33.2,58.83,58.4,10.8,RM,71
69.0,65.8,68.17,69.0,67.0,75.0,10.0,DM,71
87.5,77.2,62.17,43.0,58.83,59.8,11.6,LM,71
64.0,69.0,61.83,66.4,66.0,72.4,12.4,CDM,71
70.0,65.2,72.0,37.2,58.67,68.2,9.6,ST,71
69.5,71.0,61.17,66.6,68.83,72.2,13.2,RB,71
37.5,37.8,17.17,15.6,15.5,51.8,69.4,GK,71
53.0,58.8,37.0,70.6,41.67,72.8,11.2,CB,71
53.0,61.8,73.83,29.4,47.5,62.6,9.4,ST,71
73.0,66.4,67.67,44.6,50.67,70.4,10.6,LS,71
70.0,71.4,69.17,44.8,72.83,60.8,10.2,LM,71
65.5,69.8,70.83,63.6,71.5,74.0,12.8,DM,71
42.5,34.8,29.83,15.6,40.5,52.6,71.4,GK,71
50.5,62.4,66.5,66.4,69.5,70.2,9.2,CM,71
79.5,72.6,66.0,70.0,60.17,74.2,10.8,DM,71
66.0,72.2,69.0,58.0,73.17,64.2,14.2,RAM,71
65.0,69.8,61.0,71.0,65.17,72.6,8.8,LB,71
83.5,75.0,61.83,52.2,59.67,70.6,8.6,RW,71
84.5,71.4,51.83,63.4,55.67,65.4,10.8,RM,71
79.5,74.8,68.5,33.4,64.0,59.6,8.6,RW,71
43.0,52.2,38.33,70.2,47.83,71.4,9.0,CB,71
86.0,73.4,68.17,38.2,62.67,58.4,9.0,RM,71
68.0,66.6,34.5,70.2,58.67,69.0,9.8,LB,71
43.5,47.0,27.83,70.0,38.83,72.8,10.4,CB,71
60.5,59.6,66.5,33.2,47.5,66.8,10.4,ST,71
79.5,71.6,67.33,64.6,71.83,64.2,8.2,LB,71
71.0,67.0,44.83,69.2,58.0,75.0,9.8,LB,71
74.0,68.0,49.5,62.0,65.17,59.6,10.0,LM,71
48.5,63.8,58.5,65.2,66.0,73.2,10.2,CDM,71
40.5,47.2,41.0,70.4,43.33,68.4,10.4,CB,71
61.5,65.4,51.83,69.0,58.0,74.8,11.6,CB,71
68.0,57.2,44.83,69.2,59.5,69.8,11.6,LM,71
66.0,68.4,61.17,61.6,66.33,62.6,9.0,CM,71
60.0,56.0,35.33,74.0,44.5,65.8,11.6,CB,71
64.0,50.4,40.17,70.8,35.5,75.2,10.2,CB,71
77.0,73.4,71.17,44.4,68.33,61.0,10.6,LW,71
88.0,76.4,54.83,62.8,56.83,66.8,9.2,RB,71
82.0,71.4,65.67,32.6,65.33,63.8,11.6,LM,71
75.5,65.8,55.83,69.4,59.5,73.0,9.0,RM,71
